"gene"	"kmeans"	"coxreg"	"qcut50"	"qcut2575"	"kmScanP"	"kmScanQ"
"ACTL7A.10881"	"ACTL7A|10881"	"1"	"1"	"0.0915959197614139"	"0.0915959197614139"	"2.20030441306647e-48"	"3.98255098765031e-46"
"ACTN2.88"	"ACTN2|88"	"0.387572617247337"	"0.751171339790165"	"0.546998995804443"	"0.596727436206597"	"0.0301846291485262"	"1"
"ACTR3.10096"	"ACTR3|10096"	"0.782124406492858"	"0.642646013435368"	"0.824652066988567"	"0.782135465948235"	"0.083886725930002"	"1"
"ACVR2B.93"	"ACVR2B|93"	"0.401977468008421"	"0.222033455071923"	"0.28650406886702"	"0.1186446929287"	"0.0225058939399728"	"1"
"ACVRL1.94"	"ACVRL1|94"	"0.0345041376470587"	"0.0262671662264751"	"0.0345041376470587"	"0.0183191716597524"	"0.00224046427045692"	"0.405524032952702"
"ACY3.91703"	"ACY3|91703"	"0.800002372920761"	"0.610356128955095"	"0.152125922228542"	"0.67439075135889"	"0.10568620119708"	"1"
"ADAD2.161931"	"ADAD2|161931"	"0.682576689370283"	"0.576430241249625"	"0.985894941537841"	"0.685150838164213"	"0.0678869307575369"	"1"
"ADAM19.8728"	"ADAM19|8728"	"0.0762180691691112"	"0.0336601545717246"	"0.0464603344113161"	"0.12660035185282"	"0.016659184657195"	"1"
"ADAM20.8748"	"ADAM20|8748"	"0.646136387660057"	"0.604113314458103"	"0.646136387660057"	"0.596960022651382"	"0.00201171045950472"	"0.364119593170355"
"ADAM7.8756"	"ADAM7|8756"	"1"	"1"	"0.0583340723460988"	"0.0583340723460988"	"7.42490726794431e-47"	"1.34390821549792e-44"
"ADAM9.8754"	"ADAM9|8754"	"0.484909476091233"	"0.147969504451722"	"0.378522800907379"	"0.276571352751317"	"0.00717699205221458"	"1"
"ADAMTS10.81794"	"ADAMTS10|81794"	"0.738335744897808"	"0.150174254642379"	"0.04539383092817"	"0.18275594179511"	"0.0298971279840807"	"1"
"ADAMTS14.140766"	"ADAMTS14|140766"	"0.137286049358127"	"0.0255554962071176"	"0.118409771375573"	"0.0653962324961485"	"0.00335076327220358"	"0.606488152268848"
"ADAMTS17.170691"	"ADAMTS17|170691"	"0.579635105070001"	"0.91227491272806"	"0.621233755954519"	"0.658486278758279"	"0.0883767053578384"	"1"
"ADAMTS18.170692"	"ADAMTS18|170692"	"0.631174367864285"	"0.437521603586033"	"0.453365696097921"	"0.625935835558921"	"0.0470594107202101"	"1"
"ADAMTS20.80070"	"ADAMTS20|80070"	"0.568219757539872"	"0.872568073029198"	"0.853944001408446"	"0.725771721692853"	"0.0404285855931405"	"1"
"ADAMTS4.9507"	"ADAMTS4|9507"	"0.624514467338503"	"0.537804242170615"	"0.525580027799073"	"0.473381407644914"	"0.155417127785473"	"1"
"ADAMTS7.11173"	"ADAMTS7|11173"	"0.766890807439023"	"0.907951639832544"	"0.425480655085533"	"0.453195313959372"	"0.0965503810640328"	"1"
"ADAMTSL2.9719"	"ADAMTSL2|9719"	"0.626226860651068"	"0.416358707968075"	"0.122884119758891"	"0.357580268305171"	"0.105719135619626"	"1"
"ADAMTSL5.339366"	"ADAMTSL5|339366"	"0.938847269286633"	"0.37357487939371"	"0.342675960187353"	"0.320085326392268"	"0.012983892478765"	"1"
"ADAP2.55803"	"ADAP2|55803"	"0.878892180474033"	"0.30594377329087"	"0.821829955320382"	"0.682009344749668"	"0.00286310163050929"	"0.518221395122181"
"ADAT3.113179"	"ADAT3|113179"	"0.444164556727515"	"0.448004267514002"	"0.0773105170239459"	"0.782993726677779"	"0.0197748583539577"	"1"
"ADCK5.203054"	"ADCK5|203054"	"0.507840535857617"	"0.903683144934246"	"0.696801813328473"	"0.477915162032996"	"0.0567496649035142"	"1"
"ADCY1.107"	"ADCY1|107"	"1.18474702488395e-06"	"3.65318427730799e-08"	"5.89471848132348e-10"	"6.08606972205784e-11"	"1.46903826120721e-12"	"2.65895925278505e-10"
"ADCY2.108"	"ADCY2|108"	"0.00271821569829164"	"0.00345605439309615"	"0.00271821569829164"	"0.00651191134805328"	"0.000147854951870117"	"0.0267617462884911"
"ADCY5.111"	"ADCY5|111"	"0.911819065498295"	"0.433937731671372"	"0.970311416546584"	"0.398208583601026"	"0.0670707800397299"	"1"
"ADCY7.113"	"ADCY7|113"	"0.780626481612808"	"0.65602806900953"	"0.601700461124634"	"0.657755530878925"	"0.0842536342694929"	"1"
"ADCY8.114"	"ADCY8|114"	"0.864791006390006"	"0.527439498882339"	"0.487868098880616"	"0.889765962102146"	"0.0896831708541816"	"1"
"ADIPOR2.79602"	"ADIPOR2|79602"	"0.363173698652509"	"0.580684235925084"	"0.426178191141729"	"0.493920649753281"	"0.0233832508321219"	"1"
"ADORA2A.135"	"ADORA2A|135"	"0.74058396351287"	"0.708033234618797"	"0.505230617494408"	"0.722933476917758"	"0.146441374728993"	"1"
"ADPRHL1.113622"	"ADPRHL1|113622"	"0.237110604547707"	"0.921171145682984"	"0.328110584340042"	"0.821004111119643"	"0.0354903272692709"	"1"
"ADPRH.141"	"ADPRH|141"	"0.185579782871914"	"0.0278499030826347"	"0.190183067927521"	"0.0484505353433096"	"0.00842159452612816"	"1"
"ADRM1.11047"	"ADRM1|11047"	"0.312035457148137"	"0.557298312935311"	"0.435173162004474"	"0.971908369155162"	"0.204145745087226"	"1"
"ADSS.159"	"ADSS|159"	"0.88211040958965"	"0.372448881729217"	"0.978442482799462"	"0.390399949291297"	"0.0623793377939528"	"1"
"AEBP1.165"	"AEBP1|165"	"0.0785832341473857"	"0.0147418379216727"	"0.0305137974957458"	"0.034018465118339"	"0.00145790475195681"	"0.263880760104182"
"AEBP2.121536"	"AEBP2|121536"	"5.63868709554119e-33"	"0"	"1.42128053693796e-40"	"3.72103589350352e-28"	"3.48128998219946e-41"	"6.30113486778102e-39"
"AEN.64782"	"AEN|64782"	"0.375562272154645"	"0.394981669883293"	"0.327553726826288"	"0.25823483400708"	"0.0695624596647995"	"1"
"AFAP1.60312"	"AFAP1|60312"	"0.0158394653236093"	"0.222862998984415"	"0.164598521071012"	"0.0112730370998999"	"0.00510563681574467"	"0.924120263649785"
"AFG3L2.10939"	"AFG3L2|10939"	"8.18848592774013e-45"	"0"	"7.83199399524307e-47"	"4.0098096763788e-28"	"5.87879477845692e-48"	"1.0640618549007e-45"
"AFM.173"	"AFM|173"	"1"	"1"	"0.659013567415073"	"0.659013567415073"	"2.14568034517494e-45"	"3.88368142476665e-43"
"AFP.174"	"AFP|174"	"0.934444228236237"	"0.975571384607077"	"0.128968368371899"	"0.609976558263909"	"0.000355812742608989"	"0.064402106412227"
"AGAP11.119385"	"AGAP11|119385"	"0.0272241645507214"	"0.0514612541911919"	"0.0341310304751243"	"0.0686641876131568"	"0.0033483960523087"	"0.606059685467874"
"AGAP2.116986"	"AGAP2|116986"	"0.866333687871372"	"0.431075426206843"	"0.679516707334436"	"0.630936253902325"	"0.0193318353627435"	"1"
"AGAP7.653268"	"AGAP7|653268"	"0.980020534038569"	"0.683339516312833"	"0.762262072933704"	"0.181699565619203"	"0.0181958600967925"	"1"
"AGBL2.79841"	"AGBL2|79841"	"0.142242986712347"	"0.204837624577935"	"0.106148120908471"	"0.203268930260883"	"0.00352078386340555"	"0.637261879276405"
"AGBL3.340351"	"AGBL3|340351"	"0.733315603053849"	"0.90451532232862"	"0.733315603053849"	"0.663076001734735"	"0.00501893473522327"	"0.908427187075412"
"AGBL4.84871"	"AGBL4|84871"	"0.809541242457144"	"0.742975889096334"	"0.849111151500598"	"0.254819409485377"	"0.000794585761773259"	"0.14382002288096"
"AGGF1.55109"	"AGGF1|55109"	"0.252937855746094"	"0.201471563791918"	"0.0300179690070424"	"0.500868233966483"	"0.0276532346337628"	"1"
"AGL.178"	"AGL|178"	"0.791914188277666"	"0.469603851332178"	"0.893264816562035"	"0.63821875629744"	"0.00585453234090231"	"1"
"AGPAT9.84803"	"AGPAT9|84803"	"0.890487782141866"	"0.53078216041406"	"0.440407021282277"	"0.784306673222006"	"0.0942370123143809"	"1"
"AGR2.10551"	"AGR2|10551"	"0.9398729210769"	"0.815299459603314"	"0.880172300542592"	"0.918633581789892"	"0.0511778106699715"	"1"
"AGR3.155465"	"AGR3|155465"	"0.942363060889936"	"0.85456119712396"	"0.590624637310991"	"0.616495029519953"	"0.143263951772423"	"1"
"AGRN.375790"	"AGRN|375790"	"0.0865074979694358"	"0.292587752796361"	"0.609852730126134"	"0.720206915514382"	"0.0428324454807968"	"1"
"AGXT2L2.85007"	"AGXT2L2|85007"	"0.902131788251016"	"0.482366708504723"	"0.906054777550949"	"0.623537668542832"	"0.0439116082814007"	"1"
"AHCY.191"	"AHCY|191"	"0.733923803924767"	"0.533374477514874"	"0.424959760367619"	"0.451167613274504"	"0.0216936532285818"	"1"
"AHDC1.27245"	"AHDC1|27245"	"0.430815639772773"	"0.352770322649089"	"0.22947638921756"	"0.275088846627478"	"0.12979519475647"	"1"
"AHSP.51327"	"AHSP|51327"	"0.879911032048567"	"0.708675012793509"	"0.670197146637974"	"0.709518088841194"	"7.42430923088925e-12"	"1.34379997079095e-09"
"AIDA.64853"	"AIDA|64853"	"0.415434593532395"	"0.582680566188821"	"0.393777232345478"	"0.459912108567149"	"0.0468784182606433"	"1"
"AIG1.51390"	"AIG1|51390"	"0.500641618981612"	"0.966453949438985"	"0.767522197533709"	"0.5663497590962"	"0.172293647071793"	"1"
"AIM1L.55057"	"AIM1L|55057"	"0.0387347292277608"	"0.0513323891326073"	"0.00608207461963953"	"0.0248957115017221"	"0.000627484499826555"	"0.113574694468606"
"AIMP2.7965"	"AIMP2|7965"	"0.692265995180619"	"0.741089015532286"	"0.456959424677297"	"0.640301799683922"	"0.0720048794293744"	"1"
"AK1.203"	"AK1|203"	"0.4900930999333"	"0.868830035442505"	"0.586192127639531"	"0.295986403036703"	"0.0503031037762497"	"1"
"AK5.26289"	"AK5|26289"	"0.253377521541417"	"0.130323308008945"	"0.217720554913104"	"0.125550162731346"	"0.0989272683614257"	"1"
"AKAP12.9590"	"AKAP12|9590"	"0.16370300530176"	"0.0861988599136391"	"0.268798484629444"	"0.160986542648896"	"0.00589154166553046"	"1"
"AKNA.80709"	"AKNA|80709"	"0.675812538908815"	"0.429638909358958"	"0.577931553118296"	"0.943277399083259"	"0.0507647212073702"	"1"
"AKR1CL1.340811"	"AKR1CL1|340811"	"1"	"1"	"0.487611149730193"	"0.000447749337019606"	"4.35747693865487e-20"	"7.88703325896531e-18"
"AKR1E2.83592"	"AKR1E2|83592"	"0.91628370014274"	"0.640937352887007"	"0.792742159656586"	"0.635127336784897"	"0.245304168366874"	"1"
"AKR7A2.8574"	"AKR7A2|8574"	"0.628418693676386"	"0.549359666216644"	"0.927326135264226"	"0.577807588715087"	"0.0307522678728074"	"1"
"AKR7L.246181"	"AKR7L|246181"	"0.848616586177134"	"0.859602941041884"	"0.999953072688639"	"0.716114642972975"	"0.0421181272052768"	"1"
"AKT3.10000"	"AKT3|10000"	"0.575526093032667"	"0.99294480717728"	"0.817012869118273"	"0.325069630338224"	"0.0435843808603194"	"1"
"AKTIP.64400"	"AKTIP|64400"	"0.992165950134684"	"0.89948468014883"	"0.993956612910241"	"0.539742641190123"	"0.11285596793162"	"1"
"ALB.213"	"ALB|213"	"0.293194211607741"	"0.914587377602591"	"0.385751436312356"	"0.272369843439694"	"0.0796349196934105"	"1"
"ALDH1A3.220"	"ALDH1A3|220"	"0.545723982868088"	"0.886735773120498"	"0.683530651357347"	"0.427281430827895"	"0.0973680401447997"	"1"
"ALDH2.217"	"ALDH2|217"	"0.284226026846652"	"0.161766965862222"	"0.627543024836041"	"0.357182792685677"	"0.0307299881576071"	"1"
"ALDH3A1.218"	"ALDH3A1|218"	"0.57611028579232"	"0.500299320656687"	"0.75838711774414"	"0.558208211265059"	"0.062919764259238"	"1"
"ALDH3A2.224"	"ALDH3A2|224"	"0.981106415182104"	"0.971198664096528"	"0.487082845219243"	"0.923127464320412"	"0.164675162339074"	"1"
"ALDH3B2.222"	"ALDH3B2|222"	"0.117904042098867"	"0.0320467254305928"	"0.258603655442069"	"0.150581221176765"	"0.0469882395188539"	"1"
"ALDH7A1.501"	"ALDH7A1|501"	"6.80855578424386e-17"	"8.84625706021325e-13"	"1.54275065565049e-20"	"4.71125664825997e-19"	"1.0783174965669e-23"	"1.9517546687861e-21"
"ALDOB.229"	"ALDOB|229"	"0.0750181757443262"	"0.0812269530455045"	"0.00225264184700729"	"0.0241148392727917"	"0.000360307423241423"	"0.0652156436066976"
"ALG12.79087"	"ALG12|79087"	"0.510916369754454"	"0.500786677689808"	"0.544670705409068"	"0.557951155632764"	"0.0358759464375637"	"1"
"ALG1.56052"	"ALG1|56052"	"0.816353478888435"	"0.282228921083"	"0.959784909642219"	"0.277757043641035"	"0.163053188471566"	"1"
"ALG3.10195"	"ALG3|10195"	"0.88571909199729"	"0.954340598972236"	"0.655335245801328"	"0.785212042140212"	"0.126692780443153"	"1"
"ALG5.29880"	"ALG5|29880"	"0.232440286676161"	"0.233609333010586"	"0.149013962203249"	"0.714920021413009"	"0.0766446321972792"	"1"
"ALKBH1.8846"	"ALKBH1|8846"	"0.233414559455186"	"0.137131657095903"	"0.395142045672297"	"0.192088108924494"	"0.0661589465117946"	"1"
"ALKBH8.91801"	"ALKBH8|91801"	"0.552507113480094"	"0.271789526802954"	"0.687936522420449"	"0.273643342390676"	"0.00132682351654875"	"0.240155056495324"
"ALK.238"	"ALK|238"	"0.073370478883431"	"0.0874745827598795"	"0.0733704788834304"	"0.0271286738329127"	"0.00524290059419838"	"0.948965007549907"
"ALMS1P.200420"	"ALMS1P|200420"	"0.663717518117126"	"0.405039051645789"	"0.736165693171587"	"0.916923793850396"	"7.20417231141364e-05"	"0.0130395518836587"
"ALOX12P2.245"	"ALOX12P2|245"	"0.393999338942522"	"0.576271669678974"	"0.354208895082295"	"0.893109048763458"	"0.109879395498508"	"1"
"ALOX12.239"	"ALOX12|239"	"0.252707477885322"	"0.30392060567383"	"0.270121121274502"	"0.5793331700771"	"0.0124441555102564"	"1"
"ALPK1.80216"	"ALPK1|80216"	"0.734012111089688"	"0.394508634096378"	"0.700157455846708"	"0.389472652020119"	"0.0104285686582216"	"1"
"ALPL.249"	"ALPL|249"	"0.400182878083737"	"0.569720882246065"	"0.815259279132578"	"0.534233006194066"	"0.00601129587496158"	"1"
