"gene"	"kmeans"	"coxreg"	"qcut50"	"qcut2575"	"kmScanP"	"kmScanQ"
"ACSL6.23305"	"ACSL6|23305"	"0.251064909184044"	"0.312440479000273"	"0.166863220190164"	"0.266548991502033"	"0.0292232982691196"	"1"
"ACSS3.79611"	"ACSS3|79611"	"0.343752927100231"	"0.102877498757538"	"0.159958308911991"	"0.0261723458757765"	"0.00685213935100806"	"1"
"ACTA2.59"	"ACTA2|59"	"0.360751240677039"	"0.174387558199205"	"0.664459114583871"	"0.756184187194934"	"0.0612122114572983"	"1"
"ACTC1.70"	"ACTC1|70"	"0.140884719836673"	"0.0864038974677499"	"0.0630724908254559"	"0.0392888551158477"	"0.00296062661905394"	"0.535873418048764"
"ACTL7A.10881"	"ACTL7A|10881"	"1"	"1"	"0.0915959197614139"	"0.0915959197614139"	"2.20030441306647e-48"	"3.98255098765031e-46"
"ACTN2.88"	"ACTN2|88"	"0.193431260718033"	"0.710845752933137"	"0.693196439984464"	"0.505922892514981"	"0.0601499368862649"	"1"
"ACTR3.10096"	"ACTR3|10096"	"0.752439139924852"	"0.619616153653883"	"0.989068683998659"	"0.988999752966171"	"0.0254130461925494"	"1"
"ACVR2B.93"	"ACVR2B|93"	"0.411238796332321"	"0.84964260729882"	"0.185617071225044"	"0.929772824444388"	"0.0595639374911804"	"1"
"ACVRL1.94"	"ACVRL1|94"	"0.0574907719682818"	"0.164104428512009"	"0.0397496339684744"	"0.207758258074343"	"0.0114400312879597"	"1"
"ACY3.91703"	"ACY3|91703"	"0.780875813829403"	"0.832088892366209"	"0.0705423915111456"	"0.866781289394613"	"0.0341161596014376"	"1"
"ADAD2.161931"	"ADAD2|161931"	"0.684794415511419"	"0.932192865039197"	"0.970083965728759"	"0.61802296224149"	"0.0267455159718159"	"1"
"ADAM19.8728"	"ADAM19|8728"	"0.163163934238537"	"0.494960694829279"	"0.148249805864311"	"0.100126873928178"	"0.011094476401501"	"1"
"ADAM20.8748"	"ADAM20|8748"	"0.605840379385498"	"0.500720740102696"	"0.605840379385498"	"0.432621739455285"	"0.0126136492081172"	"1"
"ADAM7.8756"	"ADAM7|8756"	"1"	"1"	"0.0476393241597255"	"0.0476393241597255"	"5.36380640532232e-44"	"9.7084895936334e-42"
"ADAM9.8754"	"ADAM9|8754"	"0.91148578635975"	"0.548526667904033"	"0.0875551373755349"	"0.493503156074583"	"0.000197112832966269"	"0.0356774227668946"
"ADAMTS10.81794"	"ADAMTS10|81794"	"0.501945379111047"	"0.893153017874508"	"0.588694567535156"	"0.758415221532805"	"0.0478481597759804"	"1"
"ADAMTS14.140766"	"ADAMTS14|140766"	"0.393600304641553"	"0.126828080219065"	"0.141546715400479"	"0.33473871060985"	"0.0315044525802441"	"1"
"ADAMTS17.170691"	"ADAMTS17|170691"	"0.487503802120895"	"0.562237337599222"	"0.285874607645042"	"0.350474318236373"	"0.0866718764706467"	"1"
"ADAMTS18.170692"	"ADAMTS18|170692"	"0.74381227785681"	"0.984982925715838"	"0.972093460624686"	"0.958394667996768"	"0.101715849347793"	"1"
"ADAMTS20.80070"	"ADAMTS20|80070"	"0.821901574166279"	"0.93184064785008"	"0.763591269814111"	"0.871154743956078"	"0.0717604477362886"	"1"
"ADAMTS4.9507"	"ADAMTS4|9507"	"0.838092231195057"	"0.85793486532539"	"0.908305954914195"	"0.72915618840066"	"0.253246827164325"	"1"
"ADAMTS7.11173"	"ADAMTS7|11173"	"0.583001740403051"	"0.79075924135969"	"0.940685258831782"	"0.846165730760544"	"0.0324495861215515"	"1"
"ADAMTSL2.9719"	"ADAMTSL2|9719"	"0.67474174375569"	"0.917341598105872"	"0.188239527041412"	"0.736174080532893"	"0.0440308799320759"	"1"
"ADAMTSL5.339366"	"ADAMTSL5|339366"	"0.156849069334074"	"0.28203021031076"	"0.942040592178131"	"0.505700155932071"	"0.0933500119099229"	"1"
"ADAP2.55803"	"ADAP2|55803"	"0.438109385426631"	"0.567405387320696"	"0.87007204560841"	"0.40103647827551"	"0.00974783436566176"	"1"
"ADAT3.113179"	"ADAT3|113179"	"0.288923108083777"	"0.522549165571261"	"0.528580723119366"	"0.179370072654741"	"0.00879178323168634"	"1"
"ADCK5.203054"	"ADCK5|203054"	"0.280706631102841"	"0.796672448005003"	"0.0138203429512701"	"0.973029562349592"	"0.0138203429512701"	"1"
"ADCY1.107"	"ADCY1|107"	"0.0272809785675646"	"0.00039492718256684"	"0.00499439036059374"	"0.000358600220964611"	"1.34551826686151e-06"	"0.000243538806301933"
"ADCY2.108"	"ADCY2|108"	"0.0316015016160304"	"0.00733197134020991"	"0.0126669732617577"	"0.0030818162679802"	"0.000393984471378411"	"0.0713111893194923"
"ADCY5.111"	"ADCY5|111"	"0.91803100365669"	"0.732583362588516"	"0.581487552200757"	"0.639299091721763"	"0.0448505952206926"	"1"
"ADCY7.113"	"ADCY7|113"	"0.835400234804543"	"0.522025674647895"	"0.583642275021265"	"0.583392468674225"	"0.0176117037470106"	"1"
"ADCY8.114"	"ADCY8|114"	"0.7070073160354"	"0.563189127541122"	"0.698332341760262"	"0.696060826727102"	"0.260693204851077"	"1"
"ADIPOR2.79602"	"ADIPOR2|79602"	"0.425063948164024"	"0.847089955840407"	"0.612320158009465"	"0.980996653833855"	"0.158613651122265"	"1"
"ADORA2A.135"	"ADORA2A|135"	"0.780745832506784"	"0.802296951308529"	"0.609677356344369"	"0.552732691505029"	"0.106193182609747"	"1"
"ADPRHL1.113622"	"ADPRHL1|113622"	"0.276186412948748"	"0.455482593378539"	"0.245353596534364"	"0.190298233414403"	"0.080421100327787"	"1"
"ADPRH.141"	"ADPRH|141"	"0.227182351999108"	"0.0394307840156154"	"0.334285500638915"	"0.0411201789625299"	"0.00293272332389441"	"0.530822921624888"
"ADRM1.11047"	"ADRM1|11047"	"0.92508802600415"	"0.522174254008866"	"0.780609799363444"	"0.446527120317784"	"0.180846210760951"	"1"
"ADSS.159"	"ADSS|159"	"0.153210039653566"	"0.439882606435736"	"0.642200126063751"	"0.519026855172387"	"0.0746440869544306"	"1"
"AEBP1.165"	"AEBP1|165"	"0.0427027626661995"	"0.141190783107093"	"0.463907422961031"	"0.144909768521363"	"0.0115249307651703"	"1"
"AEBP2.121536"	"AEBP2|121536"	"1.54457891247169e-16"	"4.44089209850063e-16"	"6.89279353039569e-19"	"2.38067150747834e-22"	"2.08460194711139e-20"	"3.77312952427162e-18"
"AEN.64782"	"AEN|64782"	"0.542407539027147"	"0.512221370051647"	"0.952354563163997"	"0.928327151832938"	"0.0388222219739033"	"1"
"AFAP1.60312"	"AFAP1|60312"	"0.84740638956575"	"0.0848516498580079"	"0.0494587385327137"	"0.0158266961666409"	"0.00125591813461629"	"0.227321182365548"
"AFG3L2.10939"	"AFG3L2|10939"	"4.60279332814492e-12"	"0"	"2.12932438654785e-23"	"1.15849899174764e-22"	"2.08069034726454e-25"	"3.76604952854883e-23"
"AFM.173"	"AFM|173"	"1"	"1"	"0.468702355964034"	"0.468702355964034"	"9.64721672280564e-33"	"1.74614622682782e-30"
"AFP.174"	"AFP|174"	"0.915034705871229"	"0.624571202859276"	"0.275517335038845"	"0.84240532728916"	"0.0108324072177073"	"1"
"AGAP11.119385"	"AGAP11|119385"	"0.403080613117951"	"0.108254041611139"	"0.0427364240155556"	"0.243069465137492"	"0.021475567115339"	"1"
"AGAP2.116986"	"AGAP2|116986"	"0.50530322433706"	"0.380760788371584"	"0.444085251631432"	"0.533623532510834"	"0.0126803227764428"	"1"
"AGAP7.653268"	"AGAP7|653268"	"0.762369646817437"	"0.954310704635142"	"0.787955508087597"	"0.892754054916064"	"0.117970409118092"	"1"
"AGBL2.79841"	"AGBL2|79841"	"0.820068417504668"	"0.152920420584281"	"0.0410315966080899"	"0.247813416124487"	"0.0125020942860144"	"1"
"AGBL3.340351"	"AGBL3|340351"	"0.630675268329263"	"0.91624139227648"	"0.539324400728441"	"0.602745207229695"	"0.008798835317974"	"1"
"AGBL4.84871"	"AGBL4|84871"	"0.125041045314613"	"0.322716900932729"	"0.610238907880815"	"0.0806080266922609"	"0.00192517079551436"	"0.348455913988099"
"AGGF1.55109"	"AGGF1|55109"	"0.174873884714323"	"0.206954612046955"	"0.495462490000492"	"0.156991781361869"	"0.0357177860856835"	"1"
"AGL.178"	"AGL|178"	"0.704010693642789"	"0.63917967842778"	"0.81633785743703"	"0.483870463778777"	"0.0865678221566197"	"1"
"AGPAT9.84803"	"AGPAT9|84803"	"0.479389549581733"	"0.230544560672033"	"0.201791096593132"	"0.566263979249803"	"0.0302135080974127"	"1"
"AGR2.10551"	"AGR2|10551"	"0.9663755223151"	"0.810133152000624"	"0.428993394910405"	"0.612597271670916"	"0.079745356950314"	"1"
"AGR3.155465"	"AGR3|155465"	"0.456772304295961"	"0.472823389456429"	"0.827631657242811"	"0.603813028900648"	"0.067563606978836"	"1"
"AGRN.375790"	"AGRN|375790"	"0.0869968334577866"	"0.169387419039173"	"0.96421717351398"	"0.399121513104393"	"0.0386589408128665"	"1"
"AGXT2L2.85007"	"AGXT2L2|85007"	"0.784623041668729"	"0.901428888818177"	"0.748134665838295"	"0.404731940173788"	"0.0337454944884606"	"1"
"AHCY.191"	"AHCY|191"	"0.773227455811647"	"0.725568885678656"	"0.41296881856622"	"0.607533487431788"	"0.20078228519883"	"1"
"AHDC1.27245"	"AHDC1|27245"	"0.982804969024553"	"0.13100568018691"	"0.60506332082243"	"0.212891754302677"	"0.00253509393368335"	"0.458852001996686"
"AHSP.51327"	"AHSP|51327"	"0.546070843361016"	"0.69364237476262"	"0.546070843361016"	"0.539424759930252"	"2.50750727544472e-08"	"4.53858816855494e-06"
"AIDA.64853"	"AIDA|64853"	"0.481251683349526"	"0.871420535223054"	"0.481251683349526"	"0.791447503892099"	"0.0409508169033355"	"1"
"AIG1.51390"	"AIG1|51390"	"0.894401481288466"	"0.740543557846541"	"0.949479607680632"	"0.848018421596724"	"0.165371611466345"	"1"
"AIM1L.55057"	"AIM1L|55057"	"0.12069612685087"	"0.10859084590396"	"0.0362519186758806"	"0.00826831034033589"	"0.00744596763353037"	"1"
"AIMP2.7965"	"AIMP2|7965"	"0.0913779046581504"	"0.562892344543815"	"0.400576314679626"	"0.411939320446873"	"0.0381873864487115"	"1"
"AK1.203"	"AK1|203"	"0.411092983822839"	"0.682482148739923"	"0.848807714955579"	"0.547150156236832"	"0.154187711054218"	"1"
"AK5.26289"	"AK5|26289"	"0.138329195575671"	"0.10513199013953"	"0.226782204750527"	"0.0504673676067166"	"0.0179768578322561"	"1"
"AKAP12.9590"	"AKAP12|9590"	"0.264333879366296"	"0.327714169021992"	"0.639598195224544"	"0.561295313803512"	"0.0997746815383045"	"1"
"AKNA.80709"	"AKNA|80709"	"0.113083708842207"	"0.499444209628867"	"0.634907888465896"	"0.701501428758386"	"0.0540402883701868"	"1"
"AKR1CL1.340811"	"AKR1CL1|340811"	"0.179659626502261"	"0.53717870440874"	"0.999063543756328"	"0.224641086254378"	"8.71187943769262e-12"	"1.57685017822236e-09"
"AKR1E2.83592"	"AKR1E2|83592"	"0.761647266354053"	"0.748665297338089"	"0.700788639479068"	"0.798371286360333"	"0.25677556253343"	"1"
"AKR7A2.8574"	"AKR7A2|8574"	"0.707484437140577"	"0.327786739517903"	"0.820263343965676"	"0.347711000528655"	"0.0338412847560185"	"1"
"AKR7L.246181"	"AKR7L|246181"	"0.570377746486186"	"0.668805108704202"	"0.601963298719319"	"0.692820663501583"	"0.0626192870376076"	"1"
"AKT3.10000"	"AKT3|10000"	"0.762356477805987"	"0.874563814433929"	"0.523594079045413"	"0.834168411346254"	"0.140959183988672"	"1"
"AKTIP.64400"	"AKTIP|64400"	"0.0945321127186763"	"0.618612496679895"	"0.899663872083732"	"0.465051039683661"	"0.00140593637304156"	"0.254474483520522"
"ALB.213"	"ALB|213"	"0.170587196212238"	"0.86166269897444"	"0.134383924577478"	"0.332317416875398"	"0.0657092783659127"	"1"
"ALDH1A3.220"	"ALDH1A3|220"	"0.666077330071055"	"0.902647588277051"	"0.712664515299981"	"0.269504656126781"	"0.0831025570043663"	"1"
"ALDH2.217"	"ALDH2|217"	"0.0324442971350987"	"0.0706497224638055"	"0.696878632246269"	"0.407043689125169"	"0.0208933424054139"	"1"
"ALDH3A1.218"	"ALDH3A1|218"	"0.241731660990511"	"0.82558428996369"	"0.589724403405413"	"0.980222613627511"	"0.0652162566093774"	"1"
"ALDH3A2.224"	"ALDH3A2|224"	"0.316599895969998"	"0.580500202056542"	"0.0901915881354734"	"0.684998728278174"	"0.0334144896586732"	"1"
"ALDH3B2.222"	"ALDH3B2|222"	"0.431960355491416"	"0.375613792725478"	"0.582687665782134"	"0.498423044634464"	"0.0438125276680962"	"1"
"ALDH7A1.501"	"ALDH7A1|501"	"8.87961915158348e-07"	"7.15387671323953e-09"	"1.36397750744616e-06"	"3.68305114633887e-12"	"7.80030785722569e-12"	"1.41185572215785e-09"
"ALDOB.229"	"ALDOB|229"	"0.0655353122154025"	"0.596854727539533"	"0.233742468652641"	"0.409613373208347"	"0.00635923922467548"	"1"
"ALG12.79087"	"ALG12|79087"	"0.526820915637707"	"0.502757375838716"	"0.988314234509971"	"0.562486162098307"	"0.0224593166089783"	"1"
"ALG1.56052"	"ALG1|56052"	"0.502013906043292"	"0.0437358813657391"	"0.201667095183928"	"0.226791190806878"	"0.00321968226962512"	"0.582762490802147"
"ALG3.10195"	"ALG3|10195"	"0.834776465653589"	"0.842217201159778"	"0.583641870961648"	"0.76633265564574"	"0.146956826142005"	"1"
"ALG5.29880"	"ALG5|29880"	"0.129458275276385"	"0.247760105872954"	"0.192916015368226"	"0.883990990049716"	"0.0186859539769649"	"1"
"ALKBH1.8846"	"ALKBH1|8846"	"0.00660716930866575"	"0.0109986665458032"	"0.0273413028704637"	"0.00513253821716872"	"0.000852345645015645"	"0.154274561747832"
"ALKBH8.91801"	"ALKBH8|91801"	"0.615075700806338"	"0.276043049706717"	"0.858446058297683"	"0.198114681375874"	"0.0379720318679675"	"1"
"ALK.238"	"ALK|238"	"0.0926644792430921"	"0.0238292322355949"	"0.0353686798981881"	"0.0937588686959771"	"0.018691149880271"	"1"
"ALMS1P.200420"	"ALMS1P|200420"	"0.763091656295194"	"0.962762353317582"	"0.763091656295194"	"0.831228374447396"	"0.000801533726731916"	"0.145077604538477"
"ALOX12P2.245"	"ALOX12P2|245"	"0.0371298606576554"	"0.20784003320413"	"0.508188497789622"	"0.599976277387873"	"0.0097397753471902"	"1"
"ALOX12.239"	"ALOX12|239"	"0.489341167275898"	"0.52245976907454"	"0.255900247529186"	"0.170552212628219"	"0.00858874272242431"	"1"
"ALPK1.80216"	"ALPK1|80216"	"0.399049080225427"	"0.365522780118488"	"0.630294585125029"	"0.595006624694021"	"0.10461551133713"	"1"
"ALPL.249"	"ALPL|249"	"0.13001899349881"	"0.236768219676742"	"0.819295191358885"	"0.729705746664281"	"0.104188206915026"	"1"
"ALPPL2.251"	"ALPPL2|251"	"0.844597351278113"	"0.754009630230663"	"0.750649623185348"	"0.656577471408828"	"0.00133646035101056"	"0.241899323532912"
"ALS2CL.259173"	"ALS2CL|259173"	"0.0202636581778389"	"0.000360342131146552"	"0.00565557173450164"	"0.000198897081242368"	"0.000124052983885466"	"0.0224535900832693"
"AMAC1L2.83650"	"AMAC1L2|83650"	"0.852953618981228"	"0.362898932230052"	"0.11053366918365"	"0.478864704681883"	"2.71456905418807e-05"	"0.00491336998808041"
"AMELX.265"	"AMELX|265"	"1"	"1"	"0.0569770562831364"	"0.274212319013611"	"2.78576542900923e-29"	"5.04223542650671e-27"
"AMFR.267"	"AMFR|267"	"0.134736195313932"	"0.32685727629806"	"0.102069651254418"	"0.181948857058017"	"0.010939578159957"	"1"
"AMMECR1.9949"	"AMMECR1|9949"	"0.107555012941178"	"0.798491149737181"	"0.808131373694039"	"0.655106279411471"	"0.0174038549984423"	"1"
"AMPH.273"	"AMPH|273"	"0.401619295069787"	"0.0953092208595638"	"0.0955445067255639"	"0.380391683360026"	"0.000865880184724484"	"0.156724313435132"
"AMY2A.279"	"AMY2A|279"	"0.685767461641204"	"0.570953388892496"	"0.399044180636194"	"0.31002526011127"	"0.000925801448066456"	"0.167570062100028"
"AMZ1.155185"	"AMZ1|155185"	"0.0038174650923545"	"0.0138058201024819"	"0.439289114603213"	"0.132040168971673"	"0.00177733907136276"	"0.32169837191666"
"AMZ2P1.201283"	"AMZ2P1|201283"	"0.851044702755803"	"0.357918060200369"	"0.593262561137317"	"0.282809095042401"	"0.0650170756408884"	"1"
"ANGPTL1.9068"	"ANGPTL1|9068"	"0.630838848630216"	"0.639562124929996"	"0.363172474488967"	"0.200591706337981"	"0.167046018904617"	"1"
"ANGPTL4.51129"	"ANGPTL4|51129"	"0.333509835020738"	"0.336226150699959"	"0.519074021454272"	"0.515905876736264"	"0.106891265880218"	"1"
"ANG.283"	"ANG|283"	"0.325291009353829"	"0.724816218677421"	"0.413300184623413"	"0.277894861404991"	"0.0141124903609787"	"1"
"ANK1.286"	"ANK1|286"	"0.628618209891185"	"0.512707286753594"	"0.717462583740496"	"0.755453640480942"	"0.0974783913098399"	"1"
"ANK2.287"	"ANK2|287"	"0.881308110996049"	"0.152859186682649"	"0.628978984082205"	"0.264598871605674"	"0.04088037358048"	"1"
"ANK3.288"	"ANK3|288"	"0.397557912387755"	"0.388644062692491"	"0.389839776398229"	"0.499670585755981"	"0.0997240261049899"	"1"
"ANKHD1.EIF4EBP3.404734"	"ANKHD1-EIF4EBP3|404734"	"0.965856586743503"	"0.522947467849185"	"0.719557414315706"	"0.859276542135269"	"0.125400078009702"	"1"
"ANKLE2.23141"	"ANKLE2|23141"	"0.346261544685269"	"0.750009918510457"	"0.965778100080082"	"0.965627306087951"	"0.109728453522935"	"1"
"ANKRD10.55608"	"ANKRD10|55608"	"0.346616727204053"	"0.0993483406372206"	"0.649248638780081"	"0.366521330356956"	"0.0246901046981349"	"1"
"ANKRD13D.338692"	"ANKRD13D|338692"	"0.567978735575623"	"0.558269543831945"	"0.657318823072799"	"0.86256385644089"	"0.136265652245867"	"1"
"ANKRD20A4.728747"	"ANKRD20A4|728747"	"0.207624556663484"	"0.0284571763259274"	"0.207624556663484"	"0.0250811057093557"	"0.00356090877795245"	"0.644524488809394"
"ANKRD23.200539"	"ANKRD23|200539"	"0.643110522200097"	"0.198701235090096"	"0.37006776514109"	"0.159557414763763"	"0.0225243137370594"	"1"
"ANKRD24.170961"	"ANKRD24|170961"	"0.750866122279175"	"0.427834173793821"	"0.452378718261157"	"0.275267941565562"	"0.0107224654501054"	"1"
"ANKRD33.341405"	"ANKRD33|341405"	"0.00514722713285507"	"0.0295922476695658"	"0.732728777249724"	"0.0735415181350996"	"1.52532287753469e-16"	"2.76083440833779e-14"
"ANKRD36B.57730"	"ANKRD36B|57730"	"0.000244138373546767"	"4.02813137988511e-05"	"8.16537147461276e-09"	"0.000167535208232694"	"8.16537147461276e-09"	"1.47793223690491e-06"
"ANKRD44.91526"	"ANKRD44|91526"	"0.350756078598032"	"0.116254557615199"	"0.368423383660769"	"0.298399578144962"	"0.0657086927612607"	"1"
"ANKRD45.339416"	"ANKRD45|339416"	"0.820401273282374"	"0.672085072862691"	"0.380399557374407"	"0.882165896724919"	"0.175399017106895"	"1"
"ANKRD55.79722"	"ANKRD55|79722"	"0.757230736855848"	"0.422980876066259"	"0.870878625908899"	"0.455890128071608"	"0.0167944383330407"	"1"
"ANKS3.124401"	"ANKS3|124401"	"6.95233458148085e-05"	"1.73958757176962e-07"	"1.10258073452083e-06"	"1.17826422601278e-07"	"4.44967449947168e-10"	"8.05391084404374e-08"
"ANKS6.203286"	"ANKS6|203286"	"0.808028101879391"	"0.978507705199305"	"0.774906533489115"	"0.771735671665893"	"0.022204932079692"	"1"
