"gene"	"kmeans"	"coxreg"	"qcut50"	"qcut2575"	"kmScanP"	"kmScanQ"
"ADCY7.113"	"ADCY7|113"	"0.752234954283381"	"0.614180056682068"	"0.686301636985035"	"0.373228678559926"	"0.0482552832349606"	"1"
"ADCY8.114"	"ADCY8|114"	"0.864791006390006"	"0.541321129004816"	"0.442824361961069"	"0.898712292619328"	"0.192530116667975"	"1"
"ADIPOR2.79602"	"ADIPOR2|79602"	"0.575012108682069"	"0.705883112664829"	"0.575012108682069"	"0.95912014210684"	"0.0588280310570509"	"1"
"ADORA2A.135"	"ADORA2A|135"	"0.69412576949099"	"0.746086702895103"	"0.460813522070417"	"0.909771601318957"	"0.257969955263961"	"1"
"ADPRHL1.113622"	"ADPRHL1|113622"	"0.229784186061602"	"0.326110726919322"	"0.175328929268459"	"0.217658367354494"	"0.047814608184076"	"1"
"ADPRH.141"	"ADPRH|141"	"0.143214914344305"	"0.0272977527820952"	"0.296010256639573"	"0.0916736979230332"	"0.0137184575671512"	"1"
"ADRM1.11047"	"ADRM1|11047"	"0.391103802327348"	"0.540190892433186"	"0.652653945464126"	"0.817578305472937"	"0.0929755220555996"	"1"
"ADSS.159"	"ADSS|159"	"0.187982353600283"	"0.377944610725344"	"0.344416757892493"	"0.493600382777292"	"0.0925293512223084"	"1"
"AEBP1.165"	"AEBP1|165"	"0.0276045485529077"	"0.00518576528946268"	"0.0184565855493156"	"0.00834008410427352"	"0.0073513941162086"	"1"
"AEBP2.121536"	"AEBP2|121536"	"2.43949558737752e-28"	"0"	"6.08546385310991e-35"	"3.02166833865401e-28"	"5.38292220584712e-36"	"9.74308919258328e-34"
"AEN.64782"	"AEN|64782"	"0.500806208515348"	"0.414818040946141"	"0.385081045312667"	"0.326660624564113"	"0.078709893827392"	"1"
"AFAP1.60312"	"AFAP1|60312"	"0.843982361444053"	"0.33082805372629"	"0.159333934131852"	"0.0332668120482422"	"0.00697744808148713"	"1"
"AFG3L2.10939"	"AFG3L2|10939"	"1.21498051674176e-40"	"0"	"1.57853353915879e-37"	"1.10062606549698e-26"	"1.69840074288959e-42"	"3.07410534463016e-40"
"AFM.173"	"AFM|173"	"1"	"1"	"0.659013567415073"	"0.659013567415073"	"2.14568034517494e-45"	"3.88368142476665e-43"
"AFP.174"	"AFP|174"	"0.171212457871973"	"0.932431186375356"	"0.152507603955874"	"0.658662021458224"	"0.000514295273074828"	"0.0930874444265438"
"AGAP11.119385"	"AGAP11|119385"	"0.117302284234214"	"0.044627297674294"	"0.0105825804824675"	"0.0908989453408044"	"0.00449378766261733"	"0.813375566933737"
"AGAP2.116986"	"AGAP2|116986"	"0.777214246475672"	"0.491164182345048"	"0.994053747768693"	"0.540772537656113"	"0.0126803227764428"	"1"
"AGAP7.653268"	"AGAP7|653268"	"0.621332489783414"	"0.866470429463339"	"0.695857310503392"	"0.612118709385684"	"0.0255617449610653"	"1"
"AGBL2.79841"	"AGBL2|79841"	"0.302240885074517"	"0.117568026797665"	"0.208936266935593"	"0.0994571965121196"	"0.00204038393324575"	"0.36930949191748"
"AGBL3.340351"	"AGBL3|340351"	"0.563030600032149"	"0.684581145909214"	"0.446485750585392"	"0.794132469516991"	"0.0170517418146758"	"1"
"AGBL4.84871"	"AGBL4|84871"	"0.871684178824156"	"0.767984544265798"	"0.871684178824156"	"0.140951667399807"	"0.000544252629034588"	"0.0985097258552605"
"AGGF1.55109"	"AGGF1|55109"	"0.167102023813375"	"0.194582086043761"	"0.19963374529109"	"0.173566026716185"	"0.085466513770563"	"1"
"AGL.178"	"AGL|178"	"0.682473223737857"	"0.523398622658175"	"0.818950761302839"	"0.659242685918372"	"0.0407497781233276"	"1"
"AGPAT9.84803"	"AGPAT9|84803"	"0.948743823344628"	"0.446176959818054"	"0.175823185305031"	"0.96657529787545"	"0.0999144389759096"	"1"
"AGR2.10551"	"AGR2|10551"	"0.577156406481888"	"0.672571280604385"	"0.749547314203133"	"0.959490826130119"	"0.0514291164846554"	"1"
"AGR3.155465"	"AGR3|155465"	"0.988791965183466"	"0.533423608949941"	"0.448495113228725"	"0.759950822260374"	"0.104209215081846"	"1"
"AGRN.375790"	"AGRN|375790"	"0.199625260947244"	"0.23976219739705"	"0.601649040555435"	"0.517156914667093"	"0.026032412259714"	"1"
"AGXT2L2.85007"	"AGXT2L2|85007"	"0.878504655929005"	"0.571736920188249"	"0.719193101118804"	"0.532783081824785"	"0.0337454944884606"	"1"
"AHCY.191"	"AHCY|191"	"0.916582471237259"	"0.541138301259002"	"0.69960918134252"	"0.592484822499198"	"0.0793531618655142"	"1"
"AHDC1.27245"	"AHDC1|27245"	"0.935785334532961"	"0.27348520388788"	"0.211570500528949"	"0.193657285764563"	"0.128021931203995"	"1"
"AHSP.51327"	"AHSP|51327"	"0.34254721616108"	"0.433569526043365"	"0.995862285891058"	"0.650146352565961"	"2.41997366221492e-12"	"4.38015232860901e-10"
"AIDA.64853"	"AIDA|64853"	"0.498684450280376"	"0.651506115750908"	"0.267818358575455"	"0.231831389872427"	"0.0724284645137142"	"1"
"AIG1.51390"	"AIG1|51390"	"0.59206855900798"	"0.973881441533261"	"0.969187165870732"	"0.505260703928874"	"0.0940179198335052"	"1"
"AIM1L.55057"	"AIM1L|55057"	"0.181190128002208"	"0.0600360546056795"	"0.0121778660276422"	"0.0234676814247079"	"0.000340244332898347"	"0.0615842242546009"
"AIMP2.7965"	"AIMP2|7965"	"0.431948871442489"	"0.681122784403233"	"0.359513012953848"	"0.55656570609005"	"0.0427465972499883"	"1"
"AK1.203"	"AK1|203"	"0.578948700580848"	"0.90633098083897"	"0.978296431571015"	"0.358651220190961"	"0.0768336553570492"	"1"
"AK5.26289"	"AK5|26289"	"0.185354229268726"	"0.13770303419507"	"0.299997274130061"	"0.128863699702833"	"0.0586996421681929"	"1"
"AKAP12.9590"	"AKAP12|9590"	"0.44058486397154"	"0.107830811388359"	"0.247872761545428"	"0.154650200525645"	"0.0114365648004136"	"1"
"AKNA.80709"	"AKNA|80709"	"0.658335673760724"	"0.515953492745768"	"0.60730760092062"	"0.489976345225028"	"0.0687236438010408"	"1"
"AKR1CL1.340811"	"AKR1CL1|340811"	"1"	"1"	"0.522166508427742"	"0.00232132406810932"	"9.88039434801516e-19"	"1.78835137699074e-16"
"AKR1E2.83592"	"AKR1E2|83592"	"0.574090454441405"	"0.795737387908478"	"0.854333685018309"	"0.259901877604502"	"0.226871051472736"	"1"
"AKR7A2.8574"	"AKR7A2|8574"	"0.720607251781608"	"0.478311236824871"	"0.974702816611392"	"0.197149165994711"	"0.0421679204038833"	"1"
"AKR7L.246181"	"AKR7L|246181"	"0.538637074057399"	"0.98442423137279"	"0.517349033682286"	"0.644116223885041"	"0.0375653495879301"	"1"
"AKT3.10000"	"AKT3|10000"	"0.570189467330949"	"0.806850493062776"	"0.911980590653802"	"0.526165648982539"	"0.0697771226843072"	"1"
"AKTIP.64400"	"AKTIP|64400"	"0.814170384379553"	"0.811503185587778"	"0.958459814179069"	"0.604762248615201"	"0.050578553036767"	"1"
"ALB.213"	"ALB|213"	"0.30762567180927"	"0.872282502651286"	"0.269998595170141"	"0.199535210155598"	"0.097837562242602"	"1"
"ALDH1A3.220"	"ALDH1A3|220"	"0.490338606393676"	"0.983164824524538"	"0.531348352006764"	"0.698984657863578"	"0.0853284302814835"	"1"
"ALDH2.217"	"ALDH2|217"	"0.06800692056897"	"0.120690133148333"	"0.895817350101253"	"0.446310584712435"	"0.0307299881576071"	"1"
"ALDH3A1.218"	"ALDH3A1|218"	"0.756165524033302"	"0.508470599977175"	"0.70028712943256"	"0.539631029199091"	"0.0708453065733665"	"1"
"ALDH3A2.224"	"ALDH3A2|224"	"0.463811386159377"	"0.844793821547253"	"0.716869713316664"	"0.842766805694712"	"0.231778376410349"	"1"
"ALDH3B2.222"	"ALDH3B2|222"	"0.105922867629512"	"0.0942132229486315"	"0.567370876390178"	"0.376254700260547"	"0.0218319507756836"	"1"
"ALDH7A1.501"	"ALDH7A1|501"	"5.09456266702847e-08"	"1.08292264044962e-11"	"2.17849998636715e-18"	"1.00519564670383e-18"	"1.09116512290557e-19"	"1.97500887245909e-17"
"ALDOB.229"	"ALDOB|229"	"0.145717211822051"	"0.176407435724303"	"0.145717211822051"	"0.0881420879641748"	"0.00130121431035121"	"0.235519790173569"
"ALG12.79087"	"ALG12|79087"	"0.84641500100877"	"0.497117008282358"	"0.995122005899396"	"0.87865736810028"	"0.00977030646466476"	"1"
"ALG1.56052"	"ALG1|56052"	"0.668748194771094"	"0.182453067251785"	"0.685002016510224"	"0.186733414984826"	"0.0802121082033373"	"1"
"ALG3.10195"	"ALG3|10195"	"0.533508925081422"	"0.984568352224881"	"0.577737488960773"	"0.666952145863541"	"0.0658760119644287"	"1"
"ALG5.29880"	"ALG5|29880"	"0.309646995145918"	"0.230917401242946"	"0.305732629126774"	"0.742427578536508"	"0.0970812347952111"	"1"
"ALKBH1.8846"	"ALKBH1|8846"	"0.0549681529900858"	"0.0754162121797841"	"0.0674670549476496"	"0.184349585461788"	"0.0243120382509705"	"1"
"ALKBH8.91801"	"ALKBH8|91801"	"0.922926349597281"	"0.265497535295292"	"0.810625141936813"	"0.25401190561425"	"0.00123437170264189"	"0.223421278178182"
"ALK.238"	"ALK|238"	"0.0147352681841849"	"0.0686393870818039"	"0.0147352681841848"	"0.0432051178140139"	"0.00221659190636971"	"0.401203135052917"
"ALMS1P.200420"	"ALMS1P|200420"	"0.395507610329853"	"0.447935794869878"	"0.395507610329853"	"0.518270549439402"	"0.000225705197351562"	"0.0408526407206327"
"ALOX12P2.245"	"ALOX12P2|245"	"0.128871403595979"	"0.436115084921965"	"0.277690670383388"	"0.852841328967959"	"0.0705485796941172"	"1"
"ALOX12.239"	"ALOX12|239"	"0.488239765001775"	"0.22686491848118"	"0.214616912074042"	"0.496407008456058"	"0.00385099640841947"	"0.697030349923925"
"ALPK1.80216"	"ALPK1|80216"	"0.525882390205929"	"0.377730396791468"	"0.63792742431647"	"0.267756971937125"	"0.0149386233358494"	"1"
"ALPL.249"	"ALPL|249"	"0.86213886000034"	"0.493478907226379"	"0.677682649073999"	"0.937606225092979"	"0.0213386719830526"	"1"
"ALPPL2.251"	"ALPPL2|251"	"0.358707628578883"	"0.842353357842981"	"0.358707628578883"	"0.703808075724857"	"0.0041869482763088"	"0.757837638011893"
"ALS2CL.259173"	"ALS2CL|259173"	"0.000434503549715866"	"4.40809095402228e-05"	"0.0037505902633638"	"0.000400495561218873"	"9.61610757983886e-06"	"0.00174051547195083"
"AMAC1L2.83650"	"AMAC1L2|83650"	"0.133522859110505"	"0.329937741453889"	"0.728998036305622"	"0.224881639350798"	"7.04053394484518e-08"	"1.27433664401698e-05"
"AMELX.265"	"AMELX|265"	"1"	"1"	"0.433918558799189"	"0.433918558799189"	"1.16003821112061e-51"	"2.0996691621283e-49"
"AMFR.267"	"AMFR|267"	"0.141036397212949"	"0.306084308261301"	"0.128006196306604"	"0.491238687519413"	"0.0159789143476877"	"1"
"AMMECR1.9949"	"AMMECR1|9949"	"0.982383797331139"	"0.733636595793564"	"0.674854160253728"	"0.960030524231893"	"0.148213955771565"	"1"
"AMPH.273"	"AMPH|273"	"0.107672414047939"	"0.0277380826307687"	"0.0092673366821843"	"0.0917942929001586"	"0.0092673366821843"	"1"
"AMY2A.279"	"AMY2A|279"	"0.635766985168885"	"0.293024985653247"	"0.635766985168885"	"0.205493929249141"	"3.91183889930017e-07"	"7.0804284077333e-05"
"AMZ1.155185"	"AMZ1|155185"	"0.0783952491786834"	"0.0500277545167626"	"0.194841871794714"	"0.114919339044938"	"0.0198441225579403"	"1"
"AMZ2P1.201283"	"AMZ2P1|201283"	"0.838068501629702"	"0.558851438373605"	"0.958826370220665"	"0.649741933022142"	"0.211178777935326"	"1"
"ANGPTL1.9068"	"ANGPTL1|9068"	"0.277471776050978"	"0.841794548071956"	"0.69268444360876"	"0.927400800514915"	"0.113661990310062"	"1"
"ANGPTL4.51129"	"ANGPTL4|51129"	"0.947286983278264"	"0.324059962508651"	"0.465415394007179"	"0.728522991388616"	"0.064152757354753"	"1"
"ANG.283"	"ANG|283"	"0.545774465383639"	"0.929514219815821"	"0.111406543104261"	"0.805330579876497"	"0.0116202133506343"	"1"
"ANK1.286"	"ANK1|286"	"0.212019477398225"	"0.15722586141956"	"0.581559095171684"	"0.557102409463845"	"0.0202453469625684"	"1"
"ANK2.287"	"ANK2|287"	"0.750044319753848"	"0.199031088016312"	"0.510631278111117"	"0.353173355739113"	"0.0258207063219235"	"1"
"ANK3.288"	"ANK3|288"	"0.600818482923088"	"0.544930093957572"	"0.62682931502543"	"0.561811673379064"	"0.151761275541627"	"1"
"ANKHD1.EIF4EBP3.404734"	"ANKHD1-EIF4EBP3|404734"	"0.310953358808906"	"0.700847096264623"	"0.597386866253136"	"0.622868824685206"	"0.146042786397681"	"1"
"ANKLE2.23141"	"ANKLE2|23141"	"0.635893473782226"	"0.914780503474071"	"0.830504467358327"	"0.817121292874588"	"0.122298779467199"	"1"
"ANKRD10.55608"	"ANKRD10|55608"	"0.838305528936869"	"0.258241859779261"	"0.87635003916804"	"0.267646421190599"	"0.0217043165368162"	"1"
"ANKRD13D.338692"	"ANKRD13D|338692"	"0.781052859430099"	"0.954681700263315"	"0.550888757942482"	"0.914560422087216"	"0.113524545046397"	"1"
"ANKRD20A4.728747"	"ANKRD20A4|728747"	"0.0421820891628307"	"0.022713321815483"	"0.0434069153425361"	"0.0260245025274089"	"0.000677571609958594"	"0.122640461402506"
"ANKRD23.200539"	"ANKRD23|200539"	"0.245727069221035"	"0.297245143219327"	"0.609245782540333"	"0.1842648940662"	"0.0253882825298515"	"1"
"ANKRD24.170961"	"ANKRD24|170961"	"0.578147553570205"	"0.473312764501756"	"0.274383747576586"	"0.265754883476543"	"0.0543695503885142"	"1"
"ANKRD33.341405"	"ANKRD33|341405"	"1"	"1"	"0.0448114285837159"	"0.409042458352549"	"4.78188466429974e-19"	"8.65521124238252e-17"
"ANKRD36B.57730"	"ANKRD36B|57730"	"1.22463163418837e-12"	"2.46423548233565e-10"	"4.46714978862406e-14"	"1.02834141518612e-11"	"2.70279533112787e-14"	"4.89205954934145e-12"
"ANKRD44.91526"	"ANKRD44|91526"	"0.764664988419035"	"0.141426455716719"	"0.0866741940798013"	"0.0714553874741252"	"0.0598384033868615"	"1"
"ANKRD45.339416"	"ANKRD45|339416"	"0.545276683299545"	"0.45776594878956"	"0.418992155676009"	"0.928813725353842"	"0.144834543307256"	"1"
"ANKRD55.79722"	"ANKRD55|79722"	"0.541848500777525"	"0.98880584274894"	"0.6870101560902"	"0.368836666865372"	"0.00168071153673063"	"0.304208788148244"
"ANKS3.124401"	"ANKS3|124401"	"1.35405141874477e-08"	"5.55111512312578e-15"	"5.46713655031729e-17"	"4.66683687720095e-19"	"3.64772744426968e-21"	"6.60238667412812e-19"
"ANKS6.203286"	"ANKS6|203286"	"0.419451076158511"	"0.921087167880039"	"0.993547749585917"	"0.510217201837962"	"0.086309268048564"	"1"
