"gene"	"kmeans"	"coxreg"	"qcut50"	"qcut2575"	"kmScanP"	"kmScanQ"
"ABCD2.225"	"ABCD2|225"	"0.0418024692595007"	"0.599617812788897"	"0.927220256160436"	"0.191133983603362"	"0.0163948968329227"	"1"
"ABCD4.5826"	"ABCD4|5826"	"0.101322541458383"	"0.168261564881274"	"0.0970321704803395"	"0.521991757189981"	"0.0337714804658865"	"1"
"ABCF1.23"	"ABCF1|23"	"0.901045256154007"	"0.179412697814847"	"0.529585870934576"	"0.618876299035949"	"0.0168096777384469"	"1"
"ABCF3.55324"	"ABCF3|55324"	"0.878272658101439"	"0.947536574935539"	"0.967516263420735"	"0.856115458419534"	"0.127862279359809"	"1"
"ABHD14A.25864"	"ABHD14A|25864"	"0.884669771908373"	"0.438599931468362"	"0.722269574948919"	"0.578528595723505"	"0.0072531213914445"	"1"
"ABHD15.116236"	"ABHD15|116236"	"0.993303599741793"	"0.332026420331538"	"0.110836311022531"	"0.381464845193778"	"0.0503425462288126"	"1"
"ABHD4.63874"	"ABHD4|63874"	"0.161424408655294"	"0.0811700531005716"	"0.397539701226711"	"0.202729989428841"	"0.0214820481071427"	"1"
"ABI3BP.25890"	"ABI3BP|25890"	"0.982195450085967"	"0.698362434207883"	"0.587987315884842"	"0.857853601378795"	"0.19879954107879"	"1"
"ABI3.51225"	"ABI3|51225"	"0.909883583854248"	"0.138159492833047"	"0.026610918324978"	"0.0218225913804293"	"0.0030327572963113"	"0.548929070632346"
"ABRA.137735"	"ABRA|137735"	"0.358807132258192"	"0.761583234635233"	"0.682838285347839"	"0.717580127918505"	"0.0634894106255844"	"1"
"ACAA2.10449"	"ACAA2|10449"	"0.936602579652017"	"0.842987576807715"	"0.789164950489858"	"0.937002119910222"	"0.257168237255283"	"1"
"ACACA.31"	"ACACA|31"	"0.0059419923953818"	"0.0628865428298024"	"0.0235810769506212"	"0.0679412452933795"	"0.0059419923953818"	"1"
"ACADSB.36"	"ACADSB|36"	"0.757387265059789"	"0.606815264781506"	"0.337447982723218"	"0.237417496355762"	"0.107729540870588"	"1"
"ACAP2.23527"	"ACAP2|23527"	"0.0272965978091045"	"0.00223992491702307"	"0.00225309659074999"	"0.00221526114524902"	"0.000781399484047041"	"0.141433306612514"
"ACAT2.39"	"ACAT2|39"	"0.968699399463919"	"0.499615815022765"	"0.99211284943978"	"0.940068998820458"	"0.00993263208167015"	"1"
"ACBD5.91452"	"ACBD5|91452"	"0.327485485043349"	"0.662741609123759"	"0.628525361320283"	"0.322376036299651"	"0.116419768972964"	"1"
"ACBD7.414149"	"ACBD7|414149"	"0.913338531622667"	"0.454873238488687"	"0.335117251455212"	"0.223796956352418"	"0.12170641596385"	"1"
"ACCN1.40"	"ACCN1|40"	"0.169662564910982"	"0.737941132227671"	"0.852472896684088"	"0.789493294283025"	"0.0366123971369764"	"1"
"ACCS.84680"	"ACCS|84680"	"0.577077683308203"	"0.100845750477242"	"0.261589191183145"	"0.0674878178123649"	"0.0252904682651476"	"1"
"ACER1.125981"	"ACER1|125981"	"0.91579762764617"	"0.185574572823549"	"0.591684685261269"	"0.334856272523816"	"0.00598943509290997"	"1"
"ACER3.55331"	"ACER3|55331"	"0.465804043534512"	"0.553550397662904"	"0.9286565702579"	"0.681480014214987"	"0.00213760109433196"	"0.386905798074085"
"ACHE.43"	"ACHE|43"	"0.937461387652539"	"0.777110133368482"	"0.797316428608249"	"0.608523165013841"	"0.20932150320344"	"1"
"ACIN1.22985"	"ACIN1|22985"	"0.231934217230945"	"0.400558763131833"	"0.228028672878899"	"0.12104946810144"	"0.0148588500882464"	"1"
"ACLY.47"	"ACLY|47"	"0.410059531368798"	"0.572699174291385"	"0.832233088702343"	"0.391390266610124"	"0.078830285910807"	"1"
"ACOT12.134526"	"ACOT12|134526"	"0.371357073564102"	"0.438305852014561"	"0.262184977795945"	"0.096868256873044"	"0.00206230204158948"	"0.373276669527696"
"ACOT6.641372"	"ACOT6|641372"	"0.487638060154822"	"0.394696684137383"	"0.489869731733116"	"0.551836894686712"	"0.00108955330926489"	"0.197209148976945"
"ACOT7.11332"	"ACOT7|11332"	"0.725272893387285"	"0.539446325336017"	"0.579724105596216"	"0.688108430467674"	"0.0129819241668091"	"1"
"ACOX1.51"	"ACOX1|51"	"0.903344953526439"	"0.926995119886237"	"0.46333815751485"	"0.646635570312701"	"0.220484105434245"	"1"
"ACSL6.23305"	"ACSL6|23305"	"0.216628103290709"	"0.569356022082909"	"0.802247819741368"	"0.233055775848019"	"0.0510910324024773"	"1"
"ACSS3.79611"	"ACSS3|79611"	"0.483983870307799"	"0.107414970357212"	"0.0293165490581923"	"0.0519548581437433"	"0.0069324012713948"	"1"
"ACTA2.59"	"ACTA2|59"	"0.961905753542343"	"0.695390380786093"	"0.663695434812035"	"0.965934878403342"	"0.0229812784879878"	"1"
"ACTC1.70"	"ACTC1|70"	"0.523076424532432"	"0.148082873499582"	"0.121960283029163"	"0.0794540520260443"	"0.00931243239353899"	"1"
"ACTL7A.10881"	"ACTL7A|10881"	"1"	"1"	"0.766597521142834"	"0.766597521142834"	"8.00857474807811e-38"	"1.44955202940214e-35"
"ACTN2.88"	"ACTN2|88"	"0.974726790635701"	"0.778101097121211"	"0.609778411292349"	"0.422348638511404"	"0.164120774738393"	"1"
"ACTR3.10096"	"ACTR3|10096"	"0.268277932111468"	"0.607289674545773"	"0.772923532388883"	"0.805041337063599"	"0.0114892889814026"	"1"
"ACVR2B.93"	"ACVR2B|93"	"0.287798483877928"	"0.392239886518728"	"0.121838106454108"	"0.720110504642446"	"0.03714049658218"	"1"
"ACVRL1.94"	"ACVRL1|94"	"0.658460749508671"	"0.58183132707275"	"0.643768436386322"	"0.752077202782691"	"0.0643905944451931"	"1"
"ACY3.91703"	"ACY3|91703"	"0.894330909631645"	"0.945549095756215"	"0.128462294413459"	"0.625934498258302"	"0.0930341928836452"	"1"
"ADAD2.161931"	"ADAD2|161931"	"0.482794365869273"	"0.542965638387443"	"0.473532841722844"	"0.260078350586695"	"0.104077944583053"	"1"
"ADAM19.8728"	"ADAM19|8728"	"0.0219724670091649"	"0.127914513479317"	"0.142945491237711"	"0.140625128409465"	"0.00175994965093784"	"0.318550886819749"
"ADAM20.8748"	"ADAM20|8748"	"0.295136184464766"	"0.153648938859308"	"0.0908585563932637"	"0.0436200262173907"	"0.0290252377060093"	"1"
"ADAM7.8756"	"ADAM7|8756"	"1"	"1"	"0.850794164464108"	"0.245146269019099"	"2.4150972759555e-22"	"4.37132606947946e-20"
"ADAM9.8754"	"ADAM9|8754"	"0.837784244744223"	"0.753416198836384"	"0.744915513185358"	"0.652809725254453"	"0.0926076259216088"	"1"
"ADAMTS10.81794"	"ADAMTS10|81794"	"0.845010230755447"	"0.82051760101665"	"0.948955701618391"	"0.590455784106996"	"0.170846850669654"	"1"
"ADAMTS14.140766"	"ADAMTS14|140766"	"0.703160038497295"	"0.320943818429863"	"0.406943763943957"	"0.832394412440003"	"0.0494448268447132"	"1"
"ADAMTS17.170691"	"ADAMTS17|170691"	"0.406987669643257"	"0.490303069426921"	"0.204967803066984"	"0.467271040120099"	"0.0485722466653238"	"1"
"ADAMTS18.170692"	"ADAMTS18|170692"	"0.429370160625205"	"0.555623174944908"	"0.571197898156852"	"0.834049058561663"	"0.115327557893706"	"1"
"ADAMTS20.80070"	"ADAMTS20|80070"	"0.785830241497079"	"0.950935305182716"	"0.911934171272971"	"0.634330548446676"	"0.11007244601193"	"1"
"ADAMTS4.9507"	"ADAMTS4|9507"	"0.942325927399777"	"0.870549555346221"	"0.978468431295509"	"0.589600150566591"	"0.0288613892002936"	"1"
"ADAMTS7.11173"	"ADAMTS7|11173"	"0.455310203524783"	"0.424568859496571"	"0.50642189782541"	"0.974259123008662"	"0.0797830653375862"	"1"
"ADAMTSL2.9719"	"ADAMTSL2|9719"	"0.125772371170226"	"0.349505405943192"	"0.294813663094781"	"0.733462457769139"	"0.0827685451910212"	"1"
"ADAMTSL5.339366"	"ADAMTSL5|339366"	"0.358126379151103"	"0.714882265531356"	"0.128759476703438"	"0.657978650804985"	"0.0206780698455348"	"1"
"ADAP2.55803"	"ADAP2|55803"	"0.586849863432562"	"0.847435148479863"	"0.808824827895997"	"0.273155316230805"	"0.0940017884348223"	"1"
"ADAT3.113179"	"ADAT3|113179"	"0.982763204257361"	"0.398429974393655"	"0.135408460213993"	"0.103427335011756"	"0.0292988299971247"	"1"
"ADCK5.203054"	"ADCK5|203054"	"0.733884731314395"	"0.97713430735203"	"0.125132677347346"	"0.281036766729183"	"0.0250375328657064"	"1"
"ADCY1.107"	"ADCY1|107"	"0.60372218942175"	"0.76999953734023"	"0.0581251131046175"	"0.17116859877765"	"0.000309376951208589"	"0.0559972281687546"
"ADCY2.108"	"ADCY2|108"	"0.083250117350219"	"0.00322740783538811"	"0.0413741396488273"	"0.00057826611024685"	"0.000403691019995261"	"0.0730680746191423"
"ADCY5.111"	"ADCY5|111"	"0.0804514794928655"	"0.443409106942778"	"0.9308215050398"	"0.337853531395238"	"0.0376715564714107"	"1"
"ADCY7.113"	"ADCY7|113"	"0.501094121579718"	"0.66872735880214"	"0.624184167797403"	"0.942482075110076"	"0.00103900162645766"	"0.188059294388837"
"ADCY8.114"	"ADCY8|114"	"0.874220140968372"	"0.643336052076629"	"0.520047093611796"	"0.696060826727102"	"0.222524432364174"	"1"
"ADIPOR2.79602"	"ADIPOR2|79602"	"0.751546361123018"	"0.35832654772675"	"0.942853266289058"	"0.712088093543806"	"0.0664026457463603"	"1"
"ADORA2A.135"	"ADORA2A|135"	"0.726299039479726"	"0.703999158731573"	"0.627461359056472"	"0.906257803701655"	"0.132082564541406"	"1"
"ADPRHL1.113622"	"ADPRHL1|113622"	"0.159268972884063"	"0.468926351801667"	"0.622192925798331"	"0.40941664826294"	"0.037763027047965"	"1"
"ADPRH.141"	"ADPRH|141"	"0.690807136074449"	"0.291689656204735"	"0.358368788299127"	"0.141875145776046"	"0.0164672930172356"	"1"
"ADRM1.11047"	"ADRM1|11047"	"0.667785141203646"	"0.611489330309329"	"0.729961319642021"	"0.778994409755984"	"0.00121430346810648"	"0.219788927727273"
"ADSS.159"	"ADSS|159"	"0.585182051708762"	"0.631838068262943"	"0.994492697588216"	"0.850929317416327"	"0.204713865124859"	"1"
"AEBP1.165"	"AEBP1|165"	"0.314794843579665"	"0.264928611996457"	"0.662572792421081"	"0.33224192356844"	"0.00776810315844428"	"1"
"AEBP2.121536"	"AEBP2|121536"	"0.00236477361467961"	"2.46684497511307e-05"	"1.20216852896928e-06"	"3.64259537229682e-06"	"1.48430228811556e-07"	"2.68658714148917e-05"
"AEN.64782"	"AEN|64782"	"0.879463894605709"	"0.697514129987707"	"0.670378167547157"	"0.982203931275229"	"0.102938062109834"	"1"
"AFAP1.60312"	"AFAP1|60312"	"0.0943993899849959"	"0.131383274983931"	"0.0205163971378332"	"0.0519010075689789"	"0.00297216114512397"	"0.537961167267439"
"AFG3L2.10939"	"AFG3L2|10939"	"2.61866158126863e-05"	"5.32230009020473e-06"	"1.71650172042061e-10"	"1.16039437320409e-07"	"9.64169013768674e-12"	"1.7451459149213e-09"
"AFM.173"	"AFM|173"	"1"	"1"	"0.284930435625972"	"0.824696191171791"	"4.56687802101324e-16"	"8.26604921803396e-14"
"AFP.174"	"AFP|174"	"0.777642961975866"	"0.663204898116817"	"0.634452257710611"	"0.796896993688781"	"0.0512898923278358"	"1"
"AGAP11.119385"	"AGAP11|119385"	"0.894212324621309"	"0.394465138672021"	"0.689538787714337"	"0.76660881646546"	"0.0377563719320172"	"1"
"AGAP2.116986"	"AGAP2|116986"	"0.784701485731182"	"0.702210540676985"	"0.638068467073197"	"0.518897132994298"	"0.0896361814761015"	"1"
"AGAP7.653268"	"AGAP7|653268"	"0.864890281596684"	"0.493254439787666"	"0.862395577758788"	"0.792500543248773"	"0.261745208312854"	"1"
"AGBL2.79841"	"AGBL2|79841"	"0.549584756106791"	"0.204728612071591"	"0.378249391775807"	"0.098064808537785"	"0.0220377451687482"	"1"
"AGBL3.340351"	"AGBL3|340351"	"0.922297184797599"	"0.919355519321865"	"0.978432870573776"	"0.839876006441633"	"0.0592922160159576"	"1"
"AGBL4.84871"	"AGBL4|84871"	"0.16148508474321"	"0.144310086664915"	"0.615853976859418"	"0.028418525929098"	"0.00836291417107227"	"1"
"AGGF1.55109"	"AGGF1|55109"	"0.323558456493412"	"0.349860790463856"	"0.52157576277342"	"0.320165346765752"	"0.132149006980814"	"1"
"AGL.178"	"AGL|178"	"0.706815701036198"	"0.893165585689031"	"0.864712486689022"	"0.346212025211138"	"0.0540097415410107"	"1"
"AGPAT9.84803"	"AGPAT9|84803"	"0.0692716957274323"	"0.0870175357465119"	"0.545443035029205"	"0.258212263600176"	"0.0462527830141104"	"1"
"AGR2.10551"	"AGR2|10551"	"0.200066976282867"	"0.587309525166647"	"0.191953832884534"	"0.236459850765883"	"0.0757586903040739"	"1"
"AGR3.155465"	"AGR3|155465"	"0.493311620597695"	"0.344314202215389"	"0.905599888849494"	"0.289295624718028"	"0.00864072547804682"	"1"
"AGRN.375790"	"AGRN|375790"	"0.897068575675443"	"0.284384293533668"	"0.652788734842725"	"0.740001385576788"	"0.0758993865310826"	"1"
"AGXT2L2.85007"	"AGXT2L2|85007"	"0.197154065030207"	"0.75888289278559"	"0.926360276934208"	"0.867724667517558"	"0.0397419408776933"	"1"
"AHCY.191"	"AHCY|191"	"0.604802025538185"	"0.494021504735199"	"0.184794250312281"	"0.980062465624986"	"0.0923926257103868"	"1"
"AHDC1.27245"	"AHDC1|27245"	"0.35883888974809"	"0.0680755160388957"	"0.533372052312254"	"0.323736373246566"	"0.0293028464081885"	"1"
"AHSP.51327"	"AHSP|51327"	"0.684590916088645"	"0.707937524764686"	"0.68459091608865"	"0.798666362652994"	"0.00243583712886233"	"0.440886520324082"
"AIDA.64853"	"AIDA|64853"	"0.615740265421956"	"0.873718447766008"	"0.864140963912531"	"0.304938022445746"	"0.0660247974561514"	"1"
"AIG1.51390"	"AIG1|51390"	"0.289275613736674"	"0.361332764606816"	"0.507784566611915"	"0.792873477404364"	"0.0151540179482903"	"1"
"AIM1L.55057"	"AIM1L|55057"	"0.743481906811739"	"0.203866322444528"	"0.332067720361232"	"0.117703536230724"	"0.0284619464209577"	"1"
"AIMP2.7965"	"AIMP2|7965"	"0.201505287068938"	"0.568111452343095"	"0.105563853287936"	"0.183243068772214"	"0.051077311749289"	"1"
"AK1.203"	"AK1|203"	"0.31957607046775"	"0.631369915733836"	"0.809352279680069"	"0.943907327549961"	"0.0858234299839574"	"1"
"AK5.26289"	"AK5|26289"	"0.424265865443133"	"0.17004692463711"	"0.150105425315082"	"0.157886661719084"	"0.0193696158549442"	"1"
"AKAP12.9590"	"AKAP12|9590"	"0.76593251509773"	"0.316224497484208"	"0.857713928497547"	"0.660283514702844"	"0.0395038627996227"	"1"
"AKNA.80709"	"AKNA|80709"	"0.757185982583044"	"0.565157249241176"	"0.317972930995366"	"0.821196258879669"	"0.0945956179379039"	"1"
"AKR1CL1.340811"	"AKR1CL1|340811"	"0.877574519372974"	"0.972501398836516"	"0.877574519372973"	"0.910656415691085"	"0.000123180771880531"	"0.0222957197103761"
"AKR1E2.83592"	"AKR1E2|83592"	"0.400984252336671"	"0.787729778845424"	"0.930077279339826"	"0.431307978311297"	"0.220877441060635"	"1"
"AKR7A2.8574"	"AKR7A2|8574"	"0.578049785294718"	"0.23687289232658"	"0.520537638563376"	"0.3234640554182"	"0.0617516711987463"	"1"
"AKR7L.246181"	"AKR7L|246181"	"0.272225125755975"	"0.681263045400188"	"0.617230362241535"	"0.733906100667424"	"0.110743431233733"	"1"
"AKT3.10000"	"AKT3|10000"	"0.701931265593391"	"0.468636792849376"	"0.396722833798147"	"0.982679609173428"	"0.0477417982919822"	"1"
"AKTIP.64400"	"AKTIP|64400"	"0.0397812663121679"	"0.670094973676801"	"0.193819994723156"	"0.110119280661383"	"0.0073120158907969"	"1"
"ALB.213"	"ALB|213"	"0.578601550639461"	"0.948419526710459"	"0.107938841789099"	"0.437002559939037"	"0.100473371873394"	"1"
"ALDH1A3.220"	"ALDH1A3|220"	"0.803808335666648"	"0.511356432604763"	"0.365682001882495"	"0.77145895037048"	"0.0150491081696861"	"1"
"ALDH2.217"	"ALDH2|217"	"0.340510601205468"	"0.294281258962286"	"0.2253420398544"	"0.768008933198323"	"0.119992769001471"	"1"
"ALDH3A1.218"	"ALDH3A1|218"	"0.86968960433996"	"0.944935380285319"	"0.203832995354181"	"0.934556959089868"	"0.01770482124743"	"1"
"ALDH3A2.224"	"ALDH3A2|224"	"0.858755198378634"	"0.638101289637756"	"0.507483218967206"	"0.230881619974479"	"0.0209329074966646"	"1"
"ALDH3B2.222"	"ALDH3B2|222"	"0.38322831718561"	"0.970850884802077"	"0.787461092009613"	"0.825467519892995"	"0.0753132727506748"	"1"
"ALDH7A1.501"	"ALDH7A1|501"	"0.489979230325908"	"0.0359311246704577"	"0.068434311645009"	"0.00896829942929211"	"0.00104404562395259"	"0.188972257935418"
"ALDOB.229"	"ALDOB|229"	"0.660738955994711"	"0.967764358913249"	"0.81805132555783"	"0.602030808017314"	"0.124513892105304"	"1"
"ALG12.79087"	"ALG12|79087"	"0.152852462983197"	"0.573703976873063"	"0.653563672752202"	"0.966590913177256"	"0.000233555616002753"	"0.0422735664964982"
"ALG1.56052"	"ALG1|56052"	"0.122651077628571"	"0.0117808563528373"	"0.202105362006564"	"0.0105777920612238"	"1.96223550470938e-06"	"0.000355164626352398"
"ALG3.10195"	"ALG3|10195"	"0.947815113730727"	"0.74364453127056"	"0.946272954182671"	"0.634293242465793"	"0.255852570900055"	"1"
"ALG5.29880"	"ALG5|29880"	"0.300831435261233"	"0.314990008487084"	"0.4796165681163"	"0.846426063438316"	"0.0883811188465276"	"1"
"ALKBH1.8846"	"ALKBH1|8846"	"0.00383430438316495"	"0.00167723592343283"	"0.0074384561338142"	"0.00515485983547707"	"0.000341945206160845"	"0.061892082315113"
"ALKBH8.91801"	"ALKBH8|91801"	"0.782248417986683"	"0.368324616816427"	"0.483806627932992"	"0.581953879411175"	"0.121368950134597"	"1"
"ALK.238"	"ALK|238"	"0.528449895839535"	"0.310319576025455"	"0.157057775527775"	"0.376377329230072"	"0.0368643935909142"	"1"
"ALMS1P.200420"	"ALMS1P|200420"	"0.813130597799264"	"0.584038819522025"	"0.0761962637769495"	"0.692045276370427"	"0.000716784741679325"	"0.129738038243958"
"ALOX12P2.245"	"ALOX12P2|245"	"0.411615454965887"	"0.329574005367734"	"0.510188558069065"	"0.375983920313802"	"0.0111664386295445"	"1"
"ALOX12.239"	"ALOX12|239"	"0.914968226972805"	"0.371373830761182"	"0.314977922449591"	"0.410061154098913"	"0.0143426024894972"	"1"
"ALPK1.80216"	"ALPK1|80216"	"0.407489176768212"	"0.444682208574061"	"0.473306599168223"	"0.723965729132412"	"0.0665965258917495"	"1"
"ALPL.249"	"ALPL|249"	"0.695928676928504"	"0.267917531910631"	"0.343277978520039"	"0.572011375432323"	"0.151284070236031"	"1"
"ALPPL2.251"	"ALPPL2|251"	"0.876307263431954"	"0.937987530217449"	"0.817768030506223"	"0.567037726094891"	"0.062016317413382"	"1"
"ALS2CL.259173"	"ALS2CL|259173"	"0.0125698472828338"	"0.00441664419584076"	"0.000110578111160249"	"0.0208948353891087"	"3.19323752006524e-05"	"0.00577975991131808"
"AMAC1L2.83650"	"AMAC1L2|83650"	"0.809970041222138"	"0.468630966609002"	"0.487293472179257"	"0.96772472513852"	"0.00895201295696104"	"1"
"AMELX.265"	"AMELX|265"	"0.721190301387127"	"0.776617657162937"	"0.721190301387128"	"0.950753521606739"	"2.0346572192516e-12"	"3.68272956684539e-10"
"AMFR.267"	"AMFR|267"	"0.833263619027426"	"0.391783079099661"	"0.690788380220824"	"0.217154994120788"	"0.0321610984957536"	"1"
"AMMECR1.9949"	"AMMECR1|9949"	"0.104189446534601"	"0.298844691083773"	"0.271252096354445"	"0.45041887489869"	"0.00993555520583768"	"1"
"AMPH.273"	"AMPH|273"	"0.328781259141602"	"0.843901285999341"	"0.0770886186778269"	"0.375500172906962"	"0.0435643109715905"	"1"
"AMY2A.279"	"AMY2A|279"	"0.116622280477075"	"0.199369962972123"	"0.514440348918284"	"0.104186390850945"	"0.00346237358486313"	"0.626689618860226"
"AMZ1.155185"	"AMZ1|155185"	"0.0240326084002932"	"0.0646787965521899"	"0.860626857441898"	"0.397932046668199"	"0.00643768382067479"	"1"
"AMZ2P1.201283"	"AMZ2P1|201283"	"0.346737442755575"	"0.14050767117263"	"0.849304937334566"	"0.720400434037457"	"0.0399606654331634"	"1"
"ANGPTL1.9068"	"ANGPTL1|9068"	"0.57949748188863"	"0.380831585811897"	"0.915215858019529"	"0.248393446203909"	"0.0581422490358502"	"1"
"ANGPTL4.51129"	"ANGPTL4|51129"	"0.853182995823684"	"0.393588385330706"	"0.713396999738462"	"0.34596031743659"	"0.0601474180687902"	"1"
"ANG.283"	"ANG|283"	"0.634537465571967"	"0.44107106987489"	"0.896028445118606"	"0.740187094952011"	"0.0133475299458879"	"1"
"ANK1.286"	"ANK1|286"	"0.234036457541977"	"0.631238889687499"	"0.789012124706748"	"0.241583158685446"	"0.00123429241125706"	"0.223406926437528"
"ANK2.287"	"ANK2|287"	"0.650924208026835"	"0.78230131992341"	"0.947722107218322"	"0.933674050413003"	"0.217152905946525"	"1"
"ANK3.288"	"ANK3|288"	"0.88537646766658"	"0.29243192344755"	"0.894005345324554"	"0.46435884268503"	"0.0120753435285457"	"1"
"ANKHD1.EIF4EBP3.404734"	"ANKHD1-EIF4EBP3|404734"	"0.671265000246478"	"0.269901895012906"	"0.626499881881368"	"0.614574110448094"	"0.0705584167592155"	"1"
"ANKLE2.23141"	"ANKLE2|23141"	"0.524231661655802"	"0.575641973153973"	"0.62277283735119"	"0.986329817492594"	"0.15798483883405"	"1"
"ANKRD10.55608"	"ANKRD10|55608"	"0.0648651590935166"	"0.010370530415803"	"0.52361163326765"	"0.17587446086007"	"0.00902523090679392"	"1"
"ANKRD13D.338692"	"ANKRD13D|338692"	"0.728578579005201"	"0.251890186819241"	"0.292734177801038"	"0.851668803439164"	"0.103004614429671"	"1"
"ANKRD20A4.728747"	"ANKRD20A4|728747"	"0.0436601996841159"	"0.0107723650102709"	"0.0436601996841159"	"0.00481737391725531"	"0.00231169946202648"	"0.418417602626793"
"ANKRD23.200539"	"ANKRD23|200539"	"0.502565348307842"	"0.458738066629424"	"0.516507115119409"	"0.265322914168267"	"0.0645076415434404"	"1"
"ANKRD24.170961"	"ANKRD24|170961"	"0.908192121882294"	"0.664285192857181"	"0.442933326813026"	"0.426046727418597"	"0.0283972121068334"	"1"
"ANKRD33.341405"	"ANKRD33|341405"	"0.0926173588155461"	"0.0485970500936819"	"0.154814258535074"	"0.0469242276964499"	"1.56629911508715e-07"	"2.83500139830775e-05"
"ANKRD36B.57730"	"ANKRD36B|57730"	"0.397799706290781"	"0.0422217696285523"	"0.0622682142837896"	"0.120430310490625"	"0.0139234714369575"	"1"
"ANKRD44.91526"	"ANKRD44|91526"	"0.863041170336802"	"0.712673067013202"	"0.9545378296244"	"0.751563905548482"	"0.146112217148589"	"1"
"ANKRD45.339416"	"ANKRD45|339416"	"0.895783061822352"	"0.832156276824977"	"0.826616158938924"	"0.596256921028037"	"0.0415213676425423"	"1"
"ANKRD55.79722"	"ANKRD55|79722"	"0.452424019772334"	"0.562963862075976"	"0.979803554876623"	"0.169518510302423"	"0.0515354624324528"	"1"
"ANKS3.124401"	"ANKS3|124401"	"0.267057144162345"	"0.039691791043467"	"0.150318847935391"	"0.00729277816928575"	"0.000182472408679301"	"0.0330275059709535"
"ANKS6.203286"	"ANKS6|203286"	"0.470985835912497"	"0.919834327172867"	"0.479349118897876"	"0.951880468218379"	"0.0409957733467647"	"1"
"ANO2.57101"	"ANO2|57101"	"0.832396562658413"	"0.931347883814381"	"0.438353579016837"	"0.376663621224798"	"0.126406582673538"	"1"
"ANO4.121601"	"ANO4|121601"	"0.405261763827349"	"0.239918758511634"	"0.137637511288431"	"0.739300774048292"	"0.0291358735351081"	"1"
